city,country,country_params,distance,id,lat,localized_country_name,lon,member_count,ranking,state,state_params,zip
Sylacauga,us,US,690.0404260972588,35150,33.18000030517578,USA,-86.26000213623047,47,48,AL,AL,35150
Pinson,us,US,677.4944153119104,35126,33.72999954223633,USA,-86.63999938964844,46,49,AL,AL,35126
Vance,us,US,642.0438803895346,35490,33.290000915527344,USA,-87.16000366210938,46,50,AL,AL,35490
Leeds,us,US,678.6906554886939,35094,33.540000915527344,USA,-86.55999755859375,45,51,AL,AL,35094
Montevallo,us,US,656.8795288936341,35115,33.13999938964844,USA,-86.8499984741211,45,52,AL,AL,35115
Toney,us,US,699.4250095199897,35773,34.900001525878906,USA,-86.69000244140625,45,53,AL,AL,35773
Albertville,us,US,710.1207496353757,35950,34.2599983215332,USA,-86.20999908447266,43,54,AL,AL,35950
Chelsea,us,US,670.4401882953972,35043,33.31999969482422,USA,-86.6500015258789,43,55,AL,AL,35043
Pell City,us,US,694.3926429645112,35125,33.56999969482422,USA,-86.27999877929688,42,56,AL,AL,35125
Spanish Fort,us,US,583.9195836049589,36527,30.68000030517578,USA,-87.87000274658203,39,57,AL,AL,36527
Muscle Shoals,us,US,647.8403862169498,35661,34.75,USA,-87.63999938964844,37,58,AL,AL,35661
Maylene,us,US,657.7434718913635,35114,33.2400016784668,USA,-86.86000061035156,36,59,AL,AL,35114
Andalusia,us,US,659.3266275458154,36420,31.239999771118164,USA,-86.58000183105469,36,60,AL,AL,36420
Scottsboro,us,US,730.3442979043668,35768,34.91999816894531,USA,-86.08999633789062,36,61,AL,AL,35768
Semmes,us,US,559.9928570138579,36575,30.760000228881836,USA,-88.2699966430664,36,62,AL,AL,36575
Smiths Station,us,US,749.2678203166681,36877,32.540000915527344,USA,-85.0999984741211,34,63,AL,AL,36877
Grand Bay,us,US,557.2429429406375,36541,30.489999771118164,USA,-88.33000183105469,34,64,AL,AL,36541
Alexander City,us,US,704.7896295227272,35010,32.90999984741211,USA,-85.94000244140625,34,65,AL,AL,35010
Saraland,us,US,569.9614532852629,36571,30.81999969482422,USA,-88.0999984741211,32,66,AL,AL,36571
Odenville,us,US,687.8265863347166,35120,33.66999816894531,USA,-86.43000030517578,31,67,AL,AL,35120
Orange Beach,us,US,604.7158970749449,36561,30.299999237060547,USA,-87.55000305175781,31,68,AL,AL,36561
Robertsdale,us,US,598.566620237572,36567,30.56999969482422,USA,-87.62999725341797,31,69,AL,AL,36567
Boaz,us,US,712.1406793977158,35956,34.20000076293945,USA,-86.1500015258789,30,70,AL,AL,35956
Guntersville,us,US,706.4470566750439,35976,34.34000015258789,USA,-86.30999755859375,29,71,AL,AL,35976
Adamsville,us,US,657.830261091011,35005,33.59000015258789,USA,-86.95999908447266,29,72,AL,AL,35005
Oneonta,us,US,690.5018772267681,35121,33.95000076293945,USA,-86.47000122070312,28,73,AL,AL,35121
Fort Mitchell,us,US,752.7277714886686,36856,32.34000015258789,USA,-85.0199966430664,28,74,AL,AL,36856
Sterrett,us,US,679.729355282345,35147,33.43000030517578,USA,-86.51000213623047,26,75,AL,AL,35147
Tuscumbia,us,US,644.3067855915481,35674,34.72999954223633,USA,-87.69999694824219,25,76,AL,AL,35674
Clanton,us,US,665.3655727371005,35045,32.84000015258789,USA,-86.62999725341797,25,77,AL,AL,35045
Meridianville,us,US,704.7662505728347,35759,34.869998931884766,USA,-86.56999969482422,24,78,AL,AL,35759
Deatsville,us,US,673.4331200335598,36022,32.58000183105469,USA,-86.44000244140625,24,79,AL,AL,36022
Daleville,us,US,709.2807348070982,36322,31.280000686645508,USA,-85.7300033569336,24,80,AL,AL,36322
Elkmont,us,US,683.5722322436679,35620,34.90999984741211,USA,-87.01000213623047,23,81,AL,AL,35620
Warrior,us,US,667.9954542807557,35180,33.79999923706055,USA,-86.83999633789062,23,82,AL,AL,35180
Fultondale,us,US,665.1956407333579,35068,33.61000061035156,USA,-86.83000183105469,23,83,AL,AL,35068
Mount Olive,us,US,664.0677487911005,35117,33.66999816894531,USA,-86.87000274658203,22,84,AL,AL,35117
Somerville,us,US,686.3118481895538,35670,34.540000915527344,USA,-86.77999877929688,22,85,AL,AL,35670
Elberta,us,US,601.6974216223052,36530,30.40999984741211,USA,-87.58999633789062,22,86,AL,AL,36530
Russellville,us,US,636.5439917554448,35653,34.5099983215332,USA,-87.73999786376953,21,87,AL,AL,35653
Laceys Spring,us,US,695.1501747927816,35754,34.52000045776367,USA,-86.5999984741211,20,88,AL,AL,35754
Eufaula,us,US,743.5877016626508,36027,31.8799991607666,USA,-85.1500015258789,20,89,AL,AL,36027
Troy,us,US,695.5381487962923,36079,31.709999084472656,USA,-85.97000122070312,20,90,AL,AL,36079
Rainbow City,us,US,710.1194460488776,35906,33.939998626708984,USA,-86.0999984741211,19,91,AL,AL,35906
Springville,us,US,688.5801922475679,35146,33.779998779296875,USA,-86.44999694824219,19,92,AL,AL,35146
Killen,us,US,659.1252370013735,35645,34.90999984741211,USA,-87.5,18,93,AL,AL,35645
Brownsboro,us,US,705.8262817136754,35741,34.720001220703125,USA,-86.4800033569336,18,94,AL,AL,35741
Hayden,us,US,671.0725947830332,35079,33.880001068115234,USA,-86.80999755859375,17,95,AL,AL,35079
Grant,us,US,712.0418657372028,35747,34.5099983215332,USA,-86.2699966430664,17,96,AL,AL,35747
Gurley,us,US,710.4394058103995,35748,34.720001220703125,USA,-86.38999938964844,17,97,AL,AL,35748
Columbiana,us,US,671.23357405847,35051,33.18000030517578,USA,-86.5999984741211,17,98,AL,AL,35051
Tallassee,us,US,703.7315217570753,36078,32.540000915527344,USA,-85.9000015258789,17,99,AL,AL,36078
Valley,us,US,746.6627183570148,36854,32.810001373291016,USA,-85.18000030517578,17,100,AL,AL,36854
Talladega,us,US,702.3284485896227,35160,33.439998626708984,USA,-86.0999984741211,16,101,AL,AL,35160
Union Grove,us,US,699.7367545430143,35175,34.41999816894531,USA,-86.47000122070312,16,102,AL,AL,35175
Ardmore,us,US,697.3927705787642,35739,34.959999084472656,USA,-86.76000213623047,16,103,AL,AL,35739
Elmore,us,US,678.0110513480598,36025,32.52000045776367,USA,-86.3499984741211,16,104,AL,AL,36025
Loxley,us,US,591.2428937924442,36551,30.6200008392334,USA,-87.75,16,105,AL,AL,36551
Hamilton,us,US,615.8556013824734,35570,34.16999816894531,USA,-87.9800033569336,16,106,AL,AL,35570
Hanceville,us,US,677.1762378247003,35077,34.060001373291016,USA,-86.76000213623047,15,107,AL,AL,35077
Bay Minette,us,US,588.8289354862076,36507,30.8700008392334,USA,-87.77999877929688,15,108,AL,AL,36507
Abbeville,us,US,736.1785881830067,36310,31.549999237060547,USA,-85.2699966430664,15,109,AL,AL,36310
Haleyville,us,US,635.8503525398756,35565,34.22999954223633,USA,-87.62000274658203,15,110,AL,AL,35565
Headland,us,US,732.1346493291454,36345,31.350000381469727,USA,-85.33999633789062,15,111,AL,AL,36345
Kimberly,us,US,669.0610380669991,35091,33.77000045776367,USA,-86.80999755859375,14,112,AL,AL,35091
Brewton,us,US,621.6905491598867,36426,31.209999084472656,USA,-87.22000122070312,14,113,AL,AL,36426
Attalla,us,US,714.7122253058961,35954,34.08000183105469,USA,-86.05999755859375,14,114,AL,AL,35954
Piedmont,us,US,735.0647285326561,36272,33.91999816894531,USA,-85.62999725341797,14,115,AL,AL,36272
Irvington,us,US,563.2383987508786,36544,30.479999542236328,USA,-88.2300033569336,14,116,AL,AL,36544
Pleasant Grove,us,US,655.60755976261,35127,33.4900016784668,USA,-86.97000122070312,13,117,AL,AL,35127
Opp,us,US,678.1267132953471,36467,31.290000915527344,USA,-86.26000213623047,13,118,AL,AL,36467
Satsuma,us,US,572.285345677029,36572,30.850000381469727,USA,-88.05999755859375,13,119,AL,AL,36572
Summerdale,us,US,593.6034379593378,36580,30.479999542236328,USA,-87.72000122070312,13,120,AL,AL,36580
Dadeville,us,US,713.5608303265763,36853,32.83000183105469,USA,-85.7699966430664,13,121,AL,AL,36853
Pike Road,us,US,691.3234516862341,36064,32.31999969482422,USA,-86.08999633789062,12,122,AL,AL,36064
Fairfield,us,US,658.1593760528474,35064,33.47999954223633,USA,-86.91999816894531,12,123,AL,AL,35064
Lanett,us,US,743.7760897531888,36863,32.869998931884766,USA,-85.23999786376953,12,124,AL,AL,36863
Eight Mile,us,US,564.6163712041283,36613,30.829999923706055,USA,-88.19000244140625,11,125,AL,AL,36613
Salem,us,US,742.4288029121152,36874,32.540000915527344,USA,-85.22000122070312,11,126,AL,AL,36874
Jemison,us,US,664.3429171338887,35085,32.9900016784668,USA,-86.68000030517578,11,127,AL,AL,35085
Trinity,us,US,667.0498348165293,35673,34.54999923706055,USA,-87.16000366210938,11,128,AL,AL,35673
Silverhill,us,US,590.9991974616947,36576,30.530000686645508,USA,-87.76000213623047,11,129,AL,AL,36576
Moulton,us,US,658.9648033348983,35650,34.4900016784668,USA,-87.29000091552734,10,130,AL,AL,35650
New Hope,us,US,706.1530249909117,35760,34.54999923706055,USA,-86.4000015258789,10,131,AL,AL,35760
Eclectic,us,US,699.2206256606203,36024,32.68000030517578,USA,-86.0,10,132,AL,AL,36024
Auburn University,us,US,726.3442931160716,36849,32.599998474121094,USA,-85.51000213623047,10,133,AL,AL,36849
Midland City,us,US,722.8036955723686,36350,31.280000686645508,USA,-85.5,10,134,AL,AL,36350
Winfield,us,US,618.9619601300822,35594,33.91999816894531,USA,-87.80999755859375,9,135,AL,AL,35594
Sheffield,us,US,645.8417187733615,35660,34.75,USA,-87.68000030517578,9,136,AL,AL,35660
Town Creek,us,US,655.2882048964167,35672,34.61000061035156,USA,-87.41999816894531,9,137,AL,AL,35672
Cottondale,us,US,627.4994299476348,35453,33.20000076293945,USA,-87.4000015258789,9,138,AL,AL,35453
Fyffe,us,US,731.3259493939612,35971,34.5099983215332,USA,-85.9000015258789,9,139,AL,AL,35971
Rainsville,us,US,734.2638735428486,35986,34.5,USA,-85.83999633789062,9,140,AL,AL,35986
Citronelle,us,US,560.393692733108,36522,31.06999969482422,USA,-88.26000213623047,9,141,AL,AL,36522
Langston,us,US,717.7771729302287,35755,34.459999084472656,USA,-86.13999938964844,9,142,AL,AL,35755
Dauphin Island,us,US,570.4149699473099,36528,30.25,USA,-88.12999725341797,9,143,AL,AL,36528
Childersburg,us,US,686.3791202006059,35044,33.279998779296875,USA,-86.3499984741211,9,144,AL,AL,35044
Dora,us,US,657.6127340230718,35062,33.72999954223633,USA,-87.01000213623047,9,145,AL,AL,35062
Falkville,us,US,676.5259466142529,35622,34.380001068115234,USA,-86.9000015258789,8,146,AL,AL,35622
Morris,us,US,670.8519681734836,35116,33.75,USA,-86.7699966430664,8,147,AL,AL,35116
Rogersville,us,US,667.4675018788316,35652,34.83000183105469,USA,-87.29000091552734,8,148,AL,AL,35652
Duncanville,us,US,623.073350804133,35456,33.09000015258789,USA,-87.44999694824219,8,149,AL,AL,35456
Weaver,us,US,722.1413737687923,36277,33.75,USA,-85.81999969482422,8,150,AL,AL,36277
Lillian,us,US,609.6098572093686,36549,30.3799991607666,USA,-87.45999908447266,8,151,AL,AL,36549
Fayette,us,US,613.064535065641,35555,33.689998626708984,USA,-87.83000183105469,8,152,AL,AL,35555
Wilmer,us,US,556.3396913940376,36587,30.81999969482422,USA,-88.33000183105469,8,153,AL,AL,36587
Geneva,us,US,700.8248622653742,36340,31.040000915527344,USA,-85.87999725341797,8,154,AL,AL,36340
Hartford,us,US,711.3165524484742,36344,31.100000381469727,USA,-85.69999694824219,8,155,AL,AL,36344
Phil Campbell,us,US,631.5223613558578,35581,34.349998474121094,USA,-87.76000213623047,8,156,AL,AL,35581
Newton,us,US,716.8804763269218,36352,31.329999923706055,USA,-85.5999984741211,7,157,AL,AL,36352
Seale,us,US,752.7277714886686,36875,32.34000015258789,USA,-85.0199966430664,7,158,AL,AL,36875
Lincoln,us,US,702.8652643277214,35096,33.59000015258789,USA,-86.12999725341797,7,159,AL,AL,35096
Remlap,us,US,680.1421464447775,35133,33.81999969482422,USA,-86.62000274658203,7,160,AL,AL,35133
Monroeville,us,US,615.7444477411136,36460,31.510000228881836,USA,-87.33000183105469,7,161,AL,AL,36460
West Blocton,us,US,645.7611567472239,35184,33.209999084472656,USA,-87.06999969482422,7,162,AL,AL,35184
Wilsonville,us,US,676.4633632420993,35186,33.2400016784668,USA,-86.5199966430664,7,163,AL,AL,35186
Coker,us,US,615.3087642621192,35452,33.290000915527344,USA,-87.6500015258789,7,164,AL,AL,35452
Flat Rock,us,US,746.3644777734954,35966,34.810001373291016,USA,-85.7300033569336,7,165,AL,AL,35966
Atmore,us,US,606.3943046258405,36502,31.020000457763672,USA,-87.4800033569336,7,166,AL,AL,36502
Heflin,us,US,733.7335215287441,36264,33.650001525878906,USA,-85.58000183105469,7,167,AL,AL,36264
Ohatchee,us,US,712.4788232532221,36271,33.790000915527344,USA,-86.01000213623047,7,168,AL,AL,36271
Jackson,us,US,583.1509625824514,36545,31.530000686645508,USA,-87.88999938964844,7,169,AL,AL,36545
Greenville,us,US,658.7056344354495,36037,31.81999969482422,USA,-86.61000061035156,7,170,AL,AL,36037
Hope Hull,us,US,674.7031040339255,36043,32.22999954223633,USA,-86.37000274658203,7,171,AL,AL,36043
Blountsville,us,US,686.5609397546826,35031,34.08000183105469,USA,-86.58999633789062,7,172,AL,AL,35031
Elba,us,US,688.7086544967667,36323,31.420000076293945,USA,-86.08000183105469,7,173,AL,AL,36323
Crane Hill,us,US,661.5517034570474,35053,34.06999969482422,USA,-87.05999755859375,7,174,AL,AL,35053
Cropwell,us,US,692.9423024084915,35054,33.5099983215332,USA,-86.29000091552734,7,175,AL,AL,35054
Cusseta,us,US,742.8718845612638,36852,32.7599983215332,USA,-85.23999786376953,7,176,AL,AL,36852
Tuskegee Institute,us,US,715.3459081772663,36087,32.40999984741211,USA,-85.68000030517578,7,177,AL,AL,36087
Graysville,us,US,658.3472774956374,35073,33.619998931884766,USA,-86.95999908447266,6,178,AL,AL,35073
Notasulga,us,US,717.5244283060655,36866,32.560001373291016,USA,-85.66000366210938,6,179,AL,AL,36866
Cherokee,us,US,629.0854910227852,35616,34.720001220703125,USA,-88.0,6,180,AL,AL,35616
Rockford,us,US,685.7612303935937,35136,32.86000061035156,USA,-86.2699966430664,6,181,AL,AL,35136
Lexington,us,US,665.9408472301822,35648,34.959999084472656,USA,-87.38999938964844,6,182,AL,AL,35648
Vinemont,us,US,668.1828329593001,35179,34.2599983215332,USA,-87.01000213623047,6,183,AL,AL,35179
Altoona,us,US,701.0222435162577,35952,34.029998779296875,USA,-86.30000305175781,6,184,AL,AL,35952
Bryant,us,US,754.0179763438165,35958,34.95000076293945,USA,-85.63999938964844,6,185,AL,AL,35958
Axis,us,US,572.8174455546352,36505,30.899999618530273,USA,-88.05000305175781,6,186,AL,AL,36505
Alexandria,us,US,718.655808222367,36250,33.77000045776367,USA,-85.88999938964844,6,187,AL,AL,36250
Brundidge,us,US,704.2919741218295,36010,31.719999313354492,USA,-85.81999969482422,6,188,AL,AL,36010
Thomasville,us,US,593.1550936276882,36784,31.889999389648438,USA,-87.75,6,189,AL,AL,36784
Roanoke,us,US,739.162320147945,36274,33.150001525878906,USA,-85.37000274658203,6,190,AL,AL,36274
Adger,us,US,642.2916195766052,35006,33.439998626708984,USA,-87.19999694824219,6,191,AL,AL,35006
Ashford,us,US,738.2489493638235,36312,31.190000534057617,USA,-85.23999786376953,6,192,AL,AL,36312
Chancellor,us,US,698.2111564277644,36316,31.18000030517578,USA,-85.91999816894531,6,193,AL,AL,36316
Cottonwood,us,US,734.9671549902636,36320,31.079999923706055,USA,-85.30000305175781,6,194,AL,AL,36320
Double Springs,us,US,645.5323952761013,35553,34.130001068115234,USA,-87.38999938964844,6,195,AL,AL,35553
Cowarts,us,US,734.6949196377187,36321,31.200000762939453,USA,-85.30000305175781,6,196,AL,AL,36321
Empire,us,US,662.6447140882303,35063,33.79999923706055,USA,-86.94000244140625,6,197,AL,AL,35063
Verbena,us,US,668.2670586737512,36091,32.689998626708984,USA,-86.55000305175781,6,198,AL,AL,36091
Goodwater,us,US,700.819590793475,35072,33.060001373291016,USA,-86.04000091552734,5,199,AL,AL,35072
Phoenix,us,US,857.361316624448,85001,33.45000076293945,USA,-112.06999969482422,36727,0,AZ,AZ,85001
Tucson,us,US,787.8106892072533,85701,32.220001220703125,USA,-110.97000122070312,19292,1,AZ,AZ,85701
Scottsdale,us,US,849.053927218819,85250,33.52000045776367,USA,-111.91000366210938,12075,2,AZ,AZ,85250
Mesa,us,US,844.3673426511522,85201,33.43000030517578,USA,-111.83999633789062,8059,3,AZ,AZ,85201
Gilbert,us,US,841.5450378197897,85233,33.36000061035156,USA,-111.80000305175781,6768,4,AZ,AZ,85233
Chandler,us,US,845.6941356987447,85224,33.31999969482422,USA,-111.87999725341797,6348,5,AZ,AZ,85224
Tempe,us,US,849.2188666645916,85280,33.40999984741211,USA,-111.93000030517578,6323,6,AZ,AZ,85280
Glendale,us,US,864.2457483023181,85301,33.540000915527344,USA,-112.18000030517578,3580,7,AZ,AZ,85301
Peoria,us,US,868.3958365317758,85345,33.56999969482422,USA,-112.25,2214,8,AZ,AZ,85345
Surprise,us,US,874.4700938024861,85374,33.630001068115234,USA,-112.3499984741211,2043,9,AZ,AZ,85374
Queen Creek,us,US,834.1905800422334,85242,33.209999084472656,USA,-111.69000244140625,1805,10,AZ,AZ,85142
Flagstaff,us,US,855.8918123786098,86001,35.13999938964844,USA,-111.62999725341797,1391,11,AZ,AZ,86001
Prescott,us,US,891.1197165886242,86301,34.59000015258789,USA,-112.45999908447266,1127,12,AZ,AZ,86301
Goodyear,us,US,874.5091879758978,85338,33.43000030517578,USA,-112.37999725341797,873,13,AZ,AZ,85338
Yuma,us,US,1000.2683790047682,85364,32.70000076293945,USA,-114.6500015258789,869,14,AZ,AZ,85364
Avondale,us,US,872.8328703641423,85323,33.43000030517578,USA,-112.3499984741211,753,15,AZ,AZ,85323
Casa Grande,us,US,815.0424130708433,85222,33.33000183105469,USA,-111.33000183105469,622,16,AZ,AZ,85122
Cave Creek,us,US,854.8350041267056,85327,33.83000183105469,USA,-111.95999908447266,595,17,AZ,AZ,85327
Apache Junction,us,US,815.0424130708433,85217,33.33000183105469,USA,-111.33000183105469,538,18,AZ,AZ,85117
Sierra Vista,us,US,745.4541189626783,85635,31.530000686645508,USA,-110.26000213623047,519,19,AZ,AZ,85635
Sedona,us,US,859.6728509305465,86336,34.84000015258789,USA,-111.80000305175781,515,20,AZ,AZ,86336
Maricopa,us,US,852.4753962729927,85239,33.09000015258789,USA,-112.02999877929688,480,21,AZ,AZ,85138
Buckeye,us,US,884.7740864881616,85326,33.380001068115234,USA,-112.56999969482422,460,22,AZ,AZ,85326
Laveen,us,US,863.8367088918797,85339,33.349998474121094,USA,-112.19999694824219,442,23,AZ,AZ,85339
Litchfield Park,us,US,875.0545689682439,85340,33.5,USA,-112.37999725341797,434,24,AZ,AZ,85340
Fountain Hills,us,US,839.9074231163277,85268,33.61000061035156,USA,-111.7300033569336,394,25,AZ,AZ,85268
Fort Huachuca,us,US,750.7192859892965,85613,31.549999237060547,USA,-110.3499984741211,362,26,AZ,AZ,85613
Prescott Valley,us,US,884.5615094268409,86312,34.619998931884766,USA,-112.33000183105469,320,27,AZ,AZ,86312
Marana,us,US,806.8786454709896,85653,32.40999984741211,USA,-111.29000091552734,275,28,AZ,AZ,85653
Sahuarita,us,US,788.9048632231089,85629,31.950000762939453,USA,-111.0,260,29,AZ,AZ,85629
Paradise Valley,us,US,852.657710354209,85253,33.54999923706055,USA,-111.97000122070312,254,30,AZ,AZ,85253
El Mirage,us,US,872.6305858119283,85335,33.61000061035156,USA,-112.31999969482422,238,31,AZ,AZ,85335
Vail,us,US,770.9852069044439,85641,31.979999542236328,USA,-110.69000244140625,218,32,AZ,AZ,85641
Sun City,us,US,870.321919825072,85351,33.599998474121094,USA,-112.27999877929688,209,33,AZ,AZ,85351
Kingman,us,US,985.2901643769313,86401,35.52000045776367,USA,-113.98999786376953,191,34,AZ,AZ,86401
Tolleson,us,US,868.2084224854048,85353,33.40999984741211,USA,-112.2699966430664,148,35,AZ,AZ,85353
Lake Havasu City,us,US,991.130512109606,86403,34.4900016784668,USA,-114.33000183105469,137,36,AZ,AZ,86403
Bullhead City,us,US,1006.3660218637683,86429,35.15999984741211,USA,-114.4800033569336,132,37,AZ,AZ,86429
Cottonwood,us,US,868.930994937562,86326,34.720001220703125,USA,-112.01000213623047,122,38,AZ,AZ,86326
Green Valley,us,US,788.7889366641082,85614,31.860000610351562,USA,-111.0,110,39,AZ,AZ,85614
Florence,us,US,814.8543269325405,85232,33.029998779296875,USA,-111.37000274658203,108,40,AZ,AZ,85132
Sun City West,us,US,874.733754501534,85375,33.65999984741211,USA,-112.3499984741211,84,41,AZ,AZ,85375
Chino Valley,us,US,894.1503617797723,86323,34.77000045776367,USA,-112.47000122070312,82,42,AZ,AZ,86323
Payson,us,US,822.8096509295706,85541,34.20000076293945,USA,-111.29000091552734,76,43,AZ,AZ,85541
Higley,us,US,835.7075791862827,85236,33.33000183105469,USA,-111.69999694824219,73,44,AZ,AZ,85236
New River,us,US,865.679429766748,85087,33.91999816894531,USA,-112.13999938964844,71,45,AZ,AZ,85087
Golden Valley,us,US,993.2913488156503,86413,35.220001220703125,USA,-114.22000122070312,68,46,AZ,AZ,86413
Coolidge,us,US,815.0424130708433,85228,33.33000183105469,USA,-111.33000183105469,63,47,AZ,AZ,85128
Waddell,us,US,878.964276461953,85355,33.56999969482422,USA,-112.44000244140625,58,48,AZ,AZ,85355
Hereford,us,US,742.5765301478039,85615,31.399999618530273,USA,-110.20999908447266,55,49,AZ,AZ,85615
Youngtown,us,US,871.3470554503244,85363,33.59000015258789,USA,-112.30000305175781,49,50,AZ,AZ,85363
Arizona City,us,US,815.0424130708433,85223,33.33000183105469,USA,-111.33000183105469,48,51,AZ,AZ,85123
Benson,us,US,748.3657929668664,85602,31.969999313354492,USA,-110.30000305175781,46,52,AZ,AZ,85602
Bisbee,us,US,727.3061488364834,85603,31.459999084472656,USA,-109.94999694824219,46,53,AZ,AZ,85603
Cornville,us,US,863.6152736324246,86325,34.720001220703125,USA,-111.91000366210938,41,54,AZ,AZ,86325
Willcox,us,US,726.3960789676254,85643,32.36000061035156,USA,-109.88999938964844,41,55,AZ,AZ,85643
Show Low,us,US,758.4708349300138,85901,34.2400016784668,USA,-110.08000183105469,41,56,AZ,AZ,85901
Carefree,us,US,851.4283728952654,85377,33.81999969482422,USA,-111.9000015258789,40,57,AZ,AZ,85377
Camp Verde,us,US,856.9595424097636,86322,34.560001373291016,USA,-111.83000183105469,37,58,AZ,AZ,86322
Fort Mohave,us,US,1008.7825927610938,86426,35.0,USA,-114.55999755859375,37,59,AZ,AZ,86426
Lakeside,us,US,749.5151580595823,85929,34.119998931884766,USA,-109.94999694824219,34,60,AZ,AZ,85929
Wickenburg,us,US,899.6087854908423,85358,33.959999084472656,USA,-112.75,32,61,AZ,AZ,85358
Dewey,us,US,880.3836319048007,86327,34.54999923706055,USA,-112.2699966430664,31,62,AZ,AZ,86327
Wittmann,us,US,884.403264902668,85361,33.75,USA,-112.51000213623047,31,63,AZ,AZ,85361
Safford,us,US,720.05912863923,85546,32.810001373291016,USA,-109.72000122070312,29,64,AZ,AZ,85546
Tonopah,us,US,902.8220202360112,85354,33.47999954223633,USA,-112.87999725341797,26,65,AZ,AZ,85354
Globe,us,US,785.0062353093315,85501,33.38999938964844,USA,-110.77999877929688,26,66,AZ,AZ,85501
Nogales,us,US,785.4550122253568,85621,31.3799991607666,USA,-110.94000244140625,24,67,AZ,AZ,85621
Eloy,us,US,824.8920334210685,85231,32.72999954223633,USA,-111.58000183105469,24,68,AZ,AZ,85131
Rio Rico,us,US,788.815057984379,85648,31.489999771118164,USA,-111.0,22,69,AZ,AZ,85648
Mayer,us,US,869.2684563330738,86333,34.31999969482422,USA,-112.12000274658203,20,70,AZ,AZ,86333
Yucca,us,US,985.4331724750913,86438,34.880001068115234,USA,-114.1500015258789,20,71,AZ,AZ,86438
Black Canyon City,us,US,867.5624843990962,85324,34.09000015258789,USA,-112.13999938964844,19,72,AZ,AZ,85324
Huachuca City,us,US,749.0201483788845,85616,31.68000030517578,USA,-110.31999969482422,19,73,AZ,AZ,85616
Patagonia,us,US,774.1350184304423,85624,31.530000686645508,USA,-110.75,18,74,AZ,AZ,85624
Rimrock,us,US,855.4827438557847,86335,34.63999938964844,USA,-111.77999877929688,17,75,AZ,AZ,86335
Mohave Valley,us,US,1006.7198091450717,86440,34.90999984741211,USA,-114.54000091552734,17,76,AZ,AZ,86440
Oracle,us,US,779.3032034414762,85623,32.619998931884766,USA,-110.79000091552734,16,77,AZ,AZ,85623
Morenci,us,US,700.6280128843766,85540,33.04999923706055,USA,-109.33000183105469,15,78,AZ,AZ,85540
Grand Canyon,us,US,899.8781931869939,86023,36.04999923706055,USA,-112.13999938964844,14,79,AZ,AZ,86023
Quartzsite,us,US,978.3547688961161,85346,33.66999816894531,USA,-114.20999908447266,14,80,AZ,AZ,85346
Snowflake,us,US,763.7777979565678,85937,34.5099983215332,USA,-110.08999633789062,14,81,AZ,AZ,85937
Pine,us,US,834.27282573838,85544,34.400001525878906,USA,-111.44999694824219,13,82,AZ,AZ,85544
Parker,us,US,984.4597195514622,85344,34.15999984741211,USA,-114.26000213623047,13,83,AZ,AZ,85344
Douglas,us,US,703.2828959118439,85607,31.350000381469727,USA,-109.54000091552734,13,84,AZ,AZ,85607
Page,us,US,887.9337338673338,86040,36.90999984741211,USA,-111.47000122070312,12,85,AZ,AZ,86040
Thatcher,us,US,722.4937394029796,85552,32.83000183105469,USA,-109.76000213623047,11,86,AZ,AZ,85552
Winslow,us,US,791.3124690949869,86047,35.279998779296875,USA,-110.31999969482422,10,87,AZ,AZ,86047
Clarkdale,us,US,875.3801813508769,86324,34.7599983215332,USA,-112.12000274658203,10,88,AZ,AZ,86324
Saint David,us,US,744.1806218842532,85630,31.920000076293945,USA,-110.2300033569336,10,89,AZ,AZ,85630
Sonoita,us,US,771.7654371145803,85637,31.6200008392334,USA,-110.70999908447266,10,90,AZ,AZ,85637
Tombstone,us,US,733.8951894932903,85638,31.709999084472656,USA,-110.05999755859375,10,91,AZ,AZ,85638
Pinetop,us,US,748.4444378595475,85935,34.119998931884766,USA,-109.93000030517578,10,92,AZ,AZ,85935
Williams,us,US,886.1228289754794,86046,35.290000915527344,USA,-112.16000366210938,9,93,AZ,AZ,86046
Glendale Luke AFB,us,US,874.8212215695767,85309,33.540000915527344,USA,-112.37000274658203,9,94,AZ,AZ,85309
Paulden,us,US,895.9028337998376,86334,34.88999938964844,USA,-112.47000122070312,9,95,AZ,AZ,86334
Tubac,us,US,791.6413905273677,85646,31.610000610351562,USA,-111.05000305175781,9,96,AZ,AZ,85646
Morristown,us,US,890.8490527903803,85342,33.849998474121094,USA,-112.61000061035156,8,97,AZ,AZ,85342
Somerton,us,US,1002.5368780315954,85350,32.599998474121094,USA,-114.69000244140625,8,98,AZ,AZ,85350
Mammoth,us,US,772.470904491104,85618,32.709999084472656,USA,-110.66000366210938,8,99,AZ,AZ,85618
Sells,us,US,839.9854136032415,85634,31.90999984741211,USA,-111.87999725341797,8,100,AZ,AZ,85634
Eagar,us,US,714.2956048171853,85925,34.119998931884766,USA,-109.29000091552734,8,101,AZ,AZ,85925
Red Rock,us,US,812.7044505868198,85245,32.56999969482422,USA,-111.37999725341797,8,102,AZ,AZ,85145
Salome,us,US,946.1565959217205,85348,33.849998474121094,USA,-113.61000061035156,7,103,AZ,AZ,85348
San Luis,us,US,1007.7420728536302,85349,32.5,USA,-114.77999877929688,7,104,AZ,AZ,85349
