created,description,distance,duration,event_url,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required,group.created,group.group_lat,group.group_lon,group.id,group.join_mode,group.name,group.urlname,group.who,headcount,how_to_find_us,id,maybe_rsvp_count,name,photo_url,rsvp_limit,status,time,updated,utc_offset,venue.address_1,venue.address_2,venue.address_3,venue.city,venue.country,venue.id,venue.lat,venue.localized_country_name,venue.lon,venue.name,venue.phone,venue.repinned,venue.state,venue.zip,visibility,waitlist_count,why,yes_rsvp_count,timestamp_event,timestamp_event_weekday,category
1510643566000,"<p><b>12/7 (Thu) Painting &amp; Drinking Schedule</b></p> <p>• 6:15 Arrive at Venue</p> <p>• 6:30-8:30 Painting + Drinking</p> <p>• 8:45 Back Home</p> <p><b>Pay $45 Ticket at: </b><a href=""https://www.paintnite.com/events/nonnis-villa-at-pizza-factory-willow-glen-10014053""><a href=""https://www.paintnite.com/events/nonnis-villa-at-pizza-factory-willow-glen-10014053"" class=""linkified"">https://www.paintnite.com/events/nonnis-villa-at-pizza-factory-willow-glen-10014053</a></a></p> <p><b>Painting on the day: <i>""Nonni's Villa""</i></b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/d/9/e/f/600_466195791.jpeg"" /></p> <p>


See you,</p> <p>Charles <br/>(510)[masked]</p>",21.056570053100586,,https://www.meetup.com/taiwan-hiking/events/245099293/,,,,,,,1413385291000,37.400001525878906,-122.01000213623048,17641662,open,South Bay Taiwanese People Meetup,taiwan-hiking,Taiwanese,0,,245099293,0,12/7 (四) 時尚 品酒 玩畫：Painting & Drinking in Style [限30人],,30.0,upcoming,1512699300000,1510803438000,-28800000,"3039 Meridian Ave #44,",,,San Jose,us,24710343.0,37.26960800000001,USA,-121.905716,Pizza Factory Willow Glen,,False,CA,,public,0,,5,2017-12-07 20:15:00,4,language/ethnic identity
1505524648000,"<p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/6/1/b/600_438301563.jpeg"" /></p> <p>Learn about greater Sacramento's second cohousing project, which will break ground in this Fall in <b>Fair Oaks</b> (<i>18 miles east of downtown Sacramento</i>) on a lovely piece of land close to the American River Parkway and Fair Oaks Village. The project will include 30 homes, a large common house, and many other shared amenities. The design is similar to Nevada City Cohousing. Visit <a href=""http://www.FairOaksEcoHousing.org"">www.FairOaksEcoHousing.org</a> to learn more.</p> <p>There will be discussion about cohousing and our cohousing project in particular followed by a tour of the site where we will be building our cohousing community. There will be an optional lunch afterwards at the Siam Patio Restaurant. We can carpool to the site. The tour will be led by future residents of Fair Oaks EcoHousing.</p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/5/3/4/600_374382292.jpeg"" /></p> <p>Fair Oaks EcoHousing is a<a href=""http://www.CalCoho.org/""> Cohousing California</a> supporting member group (<i>part of the same umbrella network that includes East Bay Cohousing</i>).</p> <p><i>Look for cohousing buttons, banners, or signs, or a bunch of enthusiastic people looking for new neighbors to join them in co-creating their future homes. Use your RSVP comments here for carpool coordination/invitation. </i></p>",11.982556343078613,10800000.0,https://www.meetup.com/ebcoho/events/243406515/,,,,,,,1066858789000,37.86999893188477,-122.26000213623048,84213,open,East Bay Cohousing - Berkeley/Oakland/E'ville,ebcoho,Future Neighbors and Cohousers,0,"Look for us on the side of the Coffeehouse, in the patio area,or in the building at the back.",243406515,0,Fair Oaks EcoHousing Site Tour (Sacramento area),,,upcoming,1512844200000,1505525752000,-28800000,10223 Fair Oaks Blvd,,,Fair Oaks,US,18105412.0,38.642822,USA,-121.270149,Fair Oaks Coffee House and Deli,,False,,,public,0,,8,2017-12-09 12:30:00,6,community/environment
1506296970000,"<p>First Class is FREE!!!! If you have not attended a class your first one is FREE!!!!</p> <p>Come out for a fun new way to play tennis, meet new people and get a great heart pumping workout. All skill levels are welcome. The class will run for about an hour. Bring your tennis racquet, plenty of water and be prepared to sweat. Extra racquets will be available.</p> <p>Cost for the class is $10</p> <p>Class sizes are limited so please RSVP</p>",16.257139205932614,610200000.0,https://www.meetup.com/Fort-Myers-Cardio-Tennis/events/245530298/,,,,,,,1426639197000,26.63999938964844,-81.87000274658203,18509152,open,Fort Myers Cardio Tennis,Fort-Myers-Cardio-Tennis,Members,0,,cdnvtnyxdbgb,0,Cardio Tennis,,10.0,upcoming,1517751000000,1506296970000,-18000000,6500 South Pointe Blvd.,,,Fort Myers,us,5208952.0,26.547318,USA,-81.90567,Rutenberg Park,,False,Fl,33919,public,0,,3,2018-02-04 07:30:00,0,sports/recreation
1511837627000,"<p>Join us to celebrate the Christmas season with new and old meetup friends!  Enjoy complimentary salad, chicken tenders, pizza around 8:30pm</p> <p>Several small Christmas-themes gifts will be raffled off.   </p> <p>Dancing starts around 9pm.  Message Dan for song requests before Friday. </p> <p>ALL AGES WELCOME!!</p>",23.75898361206055,14400000.0,https://www.meetup.com/young-pros/events/245456078/,cash,5.0,USD,per person,price,0.0,1437422386000,42.560001373291016,-83.16999816894531,18755200,open,Young Professionals of Metro Detroit,young-pros,Young Professionals,0,,245456078,0,Club 54 - Christmas Party / Dancing,,,upcoming,1512779400000,1512610606000,-18000000,37722 Van Dyke Ave.,,,Sterling Heights,us,2575621.0,42.57089000000001,USA,-83.02971,Club 54,(586) 795-0054,False,MI,48312,public,0,,12,2017-12-08 18:30:00,5,career/business
1511829594000,"<p>Join us for this free, 90-minute workshop to take part in the global Hour of Code movement. Go behind the scenes to learn how to code, program, and play in your own Minecraft world. You’ll use fun, interactive coding to learn how creativity and problem solving come together to make something all your own. No experience with Minecraft or coding is required.</p> <p>By the end of the workshop, students will be able to:<br/>Create a list of coding instructions including loops and functions.<br/>Instruct a computer to perform tasks in a sequence<br/>Test and refine their coding instructions to complete a task</p> <p>Register today as workshops fill up quickly.</p> <p>Register today to reserve your seat at microsoft.com/youthsparkcamp<br/>This workshop lasts 90 minutes. The parent, legal guardian, or authorized adult caregiver of every Camp participant under 17 years of age must sign a Participation Agreement upon arrival and remain in Microsoft Store for the duration of the event. No experience with Minecraft or coding is required.</p>",7.18705415725708,5400000.0,https://www.meetup.com/Microsoft-at-SouthPark/events/245453135/,,,,,,,1449128509000,35.169998168945305,-80.79000091552734,19177540,open,Microsoft at SouthPark,Microsoft-at-SouthPark,Members,0,,245453135,0,Minecraft Hour of Code ,,,upcoming,1512768600000,1511829594000,-18000000,4400 Sharon Rd ,,,Charlotte,us,24242130.0,35.152386,USA,-80.832123,SouthPark Microsoft Store ,,False,NC,,public,0,,3,2017-12-08 15:30:00,5,error
1425767296000,"<p>The Humanist Dinner Club: Good News from Around the World</p> <p>At our last meeting, several of our members suggested that, for our December discussion, we talk about some GOOD NEWS for a change. So, this month, we'll discuss all of the things that are positive in the world. Here are some links to some articles and columns. It shouldn't take more than about 20-30 minutes to read them all. <a href=""https://www.nytimes.com/2017/07/01/opinion/sunday/good-news-despite-what-youve-heard.html"" class=""linkified"">https://www.nytimes.com/2017/07/01/opinion/sunday/good-news-despite-what-youve-heard.html</a></p> <p><a href=""https://www.sciencealert.com/15-really-good-things-that-are-happening-in-the-world-right-now"" class=""linkified"">https://www.sciencealert.com/15-really-good-things-that-are-happening-in-the-world-right-now</a></p> <p><a href=""https://m.facebook.com/story.php?story_fbid=1643443259029859&amp;id=354522044588660&amp;_rdr"" class=""linkified"">https://m.facebook.com/story.php?story_fbid=1643443259029859&amp;id=354522044588660&amp;_rdr</a></p> <p><a href=""https://www.theguardian.com/environment/2017/sep/28/global-carbon-emissions-stood-still-in-2016-offering-climate-hope"" class=""linkified"">https://www.theguardian.com/environment/2017/sep/28/global-carbon-emissions-stood-still-in-2016-offering-climate-hope</a></p> <p>Feel free to share other links to good news stories that you might come across.</p> <p>Please come by 6:30 pm so that we can all get our orders placed and start the conversation by 6:45. The meeting will end promptly at 8:30 pm</p> <p>Also, please RSVP so that we know how many people to expect - we divide the group up into smaller groups of about 6-8 participants to ensure that everyone gets a chance to participate.</p>",10.346879005432127,7200000.0,https://www.meetup.com/Hartford-Humanists/events/245541626/,,,,,,,1364612556000,41.65999984741211,-72.66999816894531,7841052,open,Hartford Humanists,Hartford-Humanists,Humanists,0,Ask the Host or Hostess,wvlzflywqbsb,0,The Humanist Dinner Club: Good News Around the World,https://secure.meetupstatic.com/photos/event/e/5/c/a/global_466678826.jpeg,,upcoming,1513294200000,1512496804000,-18000000,1209 Main St,,,East Hartford,US,24057461.0,41.774338,USA,-72.640457,Triple A Restaurant,,False,,,public,0,,5,2017-12-14 17:30:00,4,religion/beliefs
1510346024000,"<p><b>2017 FIBI ALL-CHAPTER HOLIDAY NETWORKING EVENT!!</b></p> <p><b><a href=""https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&amp;hosted_button_id=K96LNZNMASJSC"">***CLICK HERE TO PRE-PAY ONLINE***</a> </b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/6/a/a/0/600_466047296.jpeg"" /></p> <p><b>• Thursday, December 7, 2017 · 6:30 PM</b></p> <p><b>• <a href=""https://maps.google.com/maps?f=q&amp;hl=en&amp;q=4101+E.+Willow+St.%2C+Long+Beach%2C+CA%2C+90815%2C+us"">The Grand Long Beach Event Center</a></b></p> <p><b>• 4101 E. Willow Street, Long Beach, CA  90815</b></p> <p><b>• $30 Cash Cover Charge (Includes hors d’oeuvres – cash bar) </b></p> <p><b>• Parking is free in the event center’s parking structure</b></p> <p><b>• Pay online or at the door...</b></p> <p><a href=""https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&amp;hosted_button_id=K96LNZNMASJSC""><b> ** CLICK HERE TO PRE-PAY ONLINE**</b></a>&lt;a href=""https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&amp;hosted_button_id=K96LNZNMASJSC""&gt;&lt;/a&gt;</p> <p>Fellow Investors,</p> <p>To celebrate the Holidays and to help facilitate networking among our FIBI chapters, the For Investors By Investors (FIBI) Network is hosting the 2017 FIBI All-Chapter Holiday Party Networking Event on December 7th, starting at 6:30 PM. The Holiday Party Networking Event will be an informal event with hors d’oeuvres and a cash bar and is being hosted at The Grand Event Center in Long Beach.  In case you weren’t able to join us at our previous semi-annual Networking Events, it’s worth noting that we anticipate that we will have over 300 RSVPs for this event thanks to our growing FIBI Network in SoCal. We sincerely appreciate everyone’s support of and interest in the FIBI and we look forward to seeing you at the event.</p> <p>This event will be held in the usual FIBI philosophy of providing informal meeting environments without any sales pitch whatsoever with the goal of helping investors to network with and learn from others. Unlike other FIBI meetings and due to the large attendees that we expect, this meeting will not include a speaker or panel discussion but will simply be an informal networking event to help celebrate the holidays.  Please note that there will be a $30 cover charge payable in cash at the door to help cover the costs of the event center, as our goal is to break-even while providing everyone with a great night of networking.</p> <p>Come, enjoy the food and drinks, network with like-minded investors and develop all of the resources you need to be a successful real estate investor this year. </p> <p><b>We look forward to seeing as many of our FIBI members as possible on December 7th to help celebrate the holidays!</b></p> <p><img src=""https://secure.meetupstatic.com/photos/event/6/a/a/9/600_466047305.jpeg"" /></p>",23.934978485107425,,https://www.meetup.com/forinvestorsbyinvestors/events/245004926/,,,,,,,1251943990000,33.830001831054695,-118.18000030517578,1517307,open,FIBI - Real Estate Investors Unite - Long Beach,forinvestorsbyinvestors,Investors,0,,245004926,0,Over 300 RSVP’s Expected! 2017 FIBI ALL-CHAPTER HOLIDAY NETWORKING EVENT,,,upcoming,1512700200000,1510346136000,-28800000,4101 East Willow Street,,,Long Beach,us,7011122.0,33.804237,USA,-118.147377,The Grand Long Beach Event Center,,False,CA,90815,public,0,,66,2017-12-07 20:30:00,4,error
1459516084000,<p>Let's talk about technology and drink coffee!</p>,24.33113670349121,5400000.0,https://www.meetup.com/Fishers-Code-and-Coffee/events/245529148/,,,,,,,1357697502000,39.959999084472656,-85.9800033569336,6564602,open,Fishers Code and Coffee,Fishers-Code-and-Coffee,Members,0,,qlhcslywqblc,0,Code and Coffee,,,upcoming,1514464200000,1459516084000,-18000000,12175 Visionary Way,,,Fishers,us,24401564.0,39.966763,USA,-86.00864,Launch Fishers,,False,IN,46038,public,0,,4,2017-12-28 06:30:00,4,error
1512160958000,"<p>Experience Kundalini Yoga Meditation as taught by SiddhYogi Vishalbhai Pandya. This meetup will focus on Pranayam Breath work, Kriyas (Cleansing practices to help strengthen the nervous system and subtle body) Meditation. When our body is filled with Prana energy, you will experience your own inner power and Joy. You will leave feeling rejuvenated, energized and balanced.</p> <p>


Please go through the below links to learn more details about the siddhyog meditation.</p> <p><br/><a href=""https://youtu.be/TQqGT5UjugY""><a href=""https://youtu.be/TQqGT5UjugY"" class=""embedded"">https://youtu.be/TQqGT5UjugY</a></a> <br/><a href=""https://www.youtube.com/channel/UCkjhlh838sdU6J4CkvmRitA""><a href=""https://www.youtube.com/channel/UCkjhlh838sdU6J4CkvmRitA"" class=""embedded"">https://www.youtube.com/channel/UCkjhlh838sdU6J4CkvmRitA</a></a> <br/><a href=""http://www.siddhyog.org/""><a href=""http://www.siddhyog.org"" class=""linkified"">http://www.siddhyog.org</a></a> <br/><a href=""http://www.siddhyog.org/practical-steps-for-meditation/""><a href=""http://www.siddhyog.org/practical-steps-for-meditation/"" class=""linkified"">http://www.siddhyog.org/practical-steps-for-meditation/</a></a> <br/><a href=""http://www.kundaliniawakeningsystems1.com/downloads/kundalini-yoga-&amp;-meditation.pdf""><a href=""http://www.kundaliniawakeningsystems1.com/downloads/kundalini-yoga-&amp;-meditation.pdf"" class=""linkified"">http://www.kundaliniawakeningsystems1.com/downloads/kundalini-yoga-&amp;-meditation.pdf</a></a></p> <p><br/>After going through the above links completely (including reading of the kundalini-yoga-&amp;-meditation.pdf), if you feel interested to follow this path, please feel free to join our whatsapp group for daily motivational messages and other communication related to this mediation.</p> <p><a href=""https://chat.whatsapp.com/BkiD0fnaeuC5BLydJEVjwa""><a href=""https://chat.whatsapp.com/BkiD0fnaeuC5BLydJEVjwa"" class=""linkified"">https://chat.whatsapp.com/BkiD0fnaeuC5BLydJEVjwa</a></a> </p> <p><br/>For any questions/ additional information, please feel free to contact Venkat@[masked]-8393.</p>",12.605932235717773,3600000.0,https://www.meetup.com/meetup-group-cTODpPDj/events/245568272/,,,,,,,1511910826000,40.36000061035156,-80.05999755859375,26731060,open,"Kundalini Awakening Meditation - Pittsburgh, PA. (SiddhYog)",meetup-group-cTODpPDj,Sadhak,0,,vlsrbpywqbwb,0,Kundalini Rising Meditation,,,upcoming,1513519200000,1512169192000,-18000000,,,,,,,,,,,,,,,public,0,,6,2017-12-17 08:00:00,0,new age/spirituality
1511802480000,"<p>Join us for a Jazz Jam at Levine's NW DC Campus, led by Gary Prince (Guitar)! The Levine jazz jam is an opportunity for musicians of any age and proficiency to experience jazz from the inside in a fun and structured environment.</p> <p>Jam sessions are a musical environment that everyone regardless of skill level can benefit from and enjoy. Students of all instruments, ages, and skill levels are welcome. All you need to do is come out and play! These jams are free and open to the public, folks who just want to listen and observe are welcome as well.</p> <p>This jam will cover common tunes, ensemble concepts, and jamming. We will have some charts on hand, but students are encouraged to bring their own Real Book and suggest tunes to the group! Amplifiers, pianos, and a drumkit are provided.</p>",15.646854400634766,7200000.0,https://www.meetup.com/Levine-Jam-Nights/events/245440770/,,,,,,,1224618450000,38.93999862670898,-77.05999755859375,1305899,open,Levine Jam Nights,Levine-Jam-Nights,Musicians,0,,245440770,0,Jazz Jam at Levine NW DC!,,,upcoming,1512777600000,1511802480000,-18000000,2801 Upton Street NW,,,Washington,us,1426643.0,38.942974,USA,-77.05630500000002,Levine Music,,False,DC,20008,public,0,,12,2017-12-08 18:00:00,5,music
1512425062000,"<p>BLOW YOUR OWN MIND!!!! Welcome Larry Martin, former astrologer to People Magazine Online from[masked] where he will make fun of all 12 zodiac signs and show you how to take advantage of 2018 - <i><b>before ALL HELL BREAKS LOOSE.</b></i> If you don't know your astrology chart - bring your birth date , time and place to this amazing event. If you Snooze - you will LOSE.</p> <p>Learn about other countries - Russia - North Korea - Japan, Saudi Arabia...learn what's really going on in LAS VEGAS, HOLLYWOOD, Washington and NEW YORK&gt;</p> <p>Why earthquakes in Delaware????</p> <p>How can you excel in 2018&gt;????</p> <p>You cannot possible even think about blowing off this evening. Drive, walk, run  - fly by helicopter to get here - what are you waiting for??? Click I WILL BE THERE. NOW!!</p>",10.806539535522461,12600000.0,https://www.meetup.com/Psychic-Club-of-Tucson/events/245649679/,,,,,,,1308603998000,32.220001220703125,-110.88999938964844,2051661,open,Psychic Club of Tucson,Psychic-Club-of-Tucson,Psychics,0,On Dodge Blvd. Between Grant and Ft. Lowell,245649679,0,2018 PREDICTIONS! Can't miss this!!!,,,upcoming,1512783000000,1512425972000,-25200000,2502 North Dodge Boulevard,,,Tucson,US,25647542.0,32.253132,USA,-110.913025,Plaza Arboleda Conference Center,,False,,,public,0,,5,2017-12-08 19:30:00,5,new age/spirituality
1512551101000,<p>Продолжение разговора.</p> <p>Please note the new time on Sunday as opposed to Saturday.</p>,7.1363420486450195,,https://www.meetup.com/Tucson-Russian-Language-Meetup/events/245691657/,,,,,,,1477118072000,32.220001220703125,-110.97000122070312,20849829,open,Tucson Russian Language Meetup,Tucson-Russian-Language-Meetup,Members,0,,245691657,0,Разговорная практика,,,upcoming,1512945000000,1512551101000,-25200000,6841 East Camino Principal,,,Tucson,US,25362732.0,32.250587,USA,-110.846367,Coffee X Change,,False,,,public,0,,3,2017-12-10 16:30:00,0,language/ethnic identity
1509034669000,"<p>Come join us for our annual winter holiday mixer. Food, fun and of course 60+ networkers looking to promote, grow and cultivate business relationships!! We will also have door prize drawlings and future information about INP!!</p> <p>$10 at door.</p>",6.757911682128906,9000000.0,https://www.meetup.com/Innovative-Networking-Professionals/events/244546486/,cash,10.0,USD,per person,Price,0.0,1385053227000,40.040000915527344,-75.37999725341797,11196072,open,Innovative Networking Professionals (INP) - Wayne,Innovative-Networking-Professionals,Networkers,0,,244546486,0,Winter Networking Mixer - Holiday Mixer,,,upcoming,1512689400000,1509034669000,-18000000,197 Bridge St,,,Phoenixville,US,23684730.0,40.134029,USA,-75.515869,Molly Maguire's,,False,,,public,0,,7,2017-12-07 17:30:00,4,career/business
1510529113000,"<p><img src=""http://photos4.meetupstatic.com/photos/event/4/d/3/2/600_361699762.jpeg"" /></p>",3.644456148147583,12600000.0,https://www.meetup.com/Baltimore-Bluegrass/events/245061086/,,,,,,,1138543918000,39.33000183105469,-76.63999938964844,221930,approval,The Baltimore Bluegrass Meetup Group,Baltimore-Bluegrass,Baltimore Bluegrass Jammers,0,,245061086,0,Some Pickin and Some Grinnin,,,upcoming,1512932400000,1510529113000,-18000000,404 Compass Rd E,,,Middle River,us,703598.0,39.336548,USA,-76.456724,Victory Villa Community Center,410-887-0234,False,MD,21220,public,0,,8,2017-12-10 13:00:00,0,music
1511890255000,"<p>Join us for Ladies Night at Loretta's Boutique &amp; Ballroom!<br/>Treat yourself or take care of your holiday shopping in our exclusive 1-night sale event!</p> <p>The evening includes:<br/>- 20% off all ladies fashion, jewelry &amp; accessories<br/>- an additional 15% off clearance items<br/>- 20% off Dance Gift Certificates (the perfect present!)<br/>- a brief Salsa dance lesson (optional)<br/>- wine &amp; cheese</p> <p>We will also have representatives on hand featuring products, demos, and samples from the following vendors:<br/>- LipSense cosmetics<br/>- LifeVantage wellness and personal care company<br/>- Mrs. Mason's Co. handmade premium candy brittles<br/>- Premium imported Italian olive oil</p> <p>Loretta’s carries beautiful ladies fashion &amp; jewelry, including designers such as Frank Lyman, Joseph Ribkoff, Lysee, Insight, Nygard, a.n. jeans, Lior, Parkhurst, Streets Ahead, Tricotto, Bella Amore and more!</p> <p>Free to attend!<br/>Grab your girlfriends and let off some of that holiday stress! Questions? Feel free to call us!<br/>(248)[masked]</p>",18.39859390258789,7200000.0,https://www.meetup.com/Dancing-at-Lorettas-Boutique-Ballroom/events/245470517/,,,,,,,1407002625000,42.61000061035156,-83.3499984741211,16143372,open,Dancing at Loretta's Boutique & Ballroom,Dancing-at-Lorettas-Boutique-Ballroom,Dancers,0,,245470517,0,LADIES NIGHT!,https://secure.meetupstatic.com/photos/event/c/6/f/global_466503183.jpeg,50.0,upcoming,1513206000000,1512502740000,-18000000,3065 Orchard Lake Rd,,,Keego Harbor (in West Bloomfield,us,19179122.0,42.60502,USA,-83.34501,Loretta's Boutique and Ballroom,248-738-9496,False,MI,48320,public,0,,7,2017-12-13 17:00:00,3,dancing
1511617240000,"<p>Come enjoy an astronomer guided program as you sit in comfort outdoors under the stars during the Geminid Meteor Shower! The Geminid Meteor Shower is the best meteor shower of the year, producing 100 or more meteors per hour! We provide the seating on our <b>heated</b> platform, so don't worry about the cold weather. This will be at our dark sky location in Franklin, CT, starting at 7:30 pm. It will be a 90 minute program. Your Astronomer will trace out the constellations with a laser pointer, show you giant red stars, galaxies, star clusters, nebula and more, while meteors shoot across the sky! You will also get to view a star cluster or nebula through our telescope. We often have to cancel due to clouds, so go ahead and RSVP, but have alternative plans for the night in case the weather is cloudy. You can also RSVP for all the other Geminid nights we have posted in case of clouds during one of them. If you are bringing guests please include them when you RSVP. The cost is $20 per person payable in cash when you arrive. Space is limited for this event. You are welcome to bring snacks and drinks. Also, if you have binoculars, bring them and I will point out some interested objects to view through them. Binoculars are not required for the program.</p> <p>Thanks!</p> <p>~Mark</p>",24.38109016418457,5400000.0,https://www.meetup.com/Meteor-Shower-Milky-Way-Boat-Cruises/events/245384653/,,,,,,,1460562444000,41.349998474121094,-72.11000061035156,19836669,open,Meteor Shower / Milky Way Boat Cruises,Meteor-Shower-Milky-Way-Boat-Cruises,Stargazers,0,,245384653,0,Geminid Meteor Shower!,,20.0,upcoming,1513297800000,1511617240000,-18000000,,,,,,,,,,,,,,,public,0,,12,2017-12-14 18:30:00,4,error
1511556176000,"<p>Hello Ladies and gentlemen we have again been offered more free tickets for our group. Let's take advantage of this event. The last free show was awesome. Let's check him out together ,this will be my first time at one of his shows...Check out Spanky Brown below: <a href=""https://youtu.be/AClp5RpRQHs"" class=""embedded"">https://youtu.be/AClp5RpRQHs</a></p>",19.172433853149414,,https://www.meetup.com/Upscale-Single-Bruthas-N-Sisthas-of-Jax/events/245368234/,,,,,,,1499369549000,30.32999992370605,-81.7699966430664,24861793,approval,Upscale Single Bruthas N Sisthas of Jax,Upscale-Single-Bruthas-N-Sisthas-of-Jax,Bruthas N Sisthas,0,,245368234,0,Free Tickets For The Comedy Zone! Spanky Brown!,,10.0,upcoming,1512782100000,1512457134000,-18000000,San Jose Blvd.,,,Jacksonville ,US,25315535.0,30.214165,USA,-81.617676,Comedy Zone,904-292-4242 ,False,,,public,0,,6,2017-12-08 19:15:00,5,socializing
1510092828000,,19.81754493713379,7200000.0,https://www.meetup.com/Yarn-Crafters/events/244910188/,,,,,,,1459079511000,39.65999984741211,-104.83999633789062,19763146,open,Yarn Crafters,Yarn-Crafters,Creative Crafters,0,,244910188,0,Crochet and Knit with Good Friends,,8.0,upcoming,1512750600000,1510092828000,-25200000,14262 E Cedar Ave Unit B,,,Aurora,US,21089572.0,39.712746,USA,-104.821861,Atlanta Bread Company,,False,,,public,2,,8,2017-12-08 10:30:00,5,hobbies/crafts
1510787024000,"<p>Our first meet! We are trying to find the best location for our meet. Please check back in at a later date as we will be updating. Once we have the location, please confirm if you are coming. We can't wait to meet and help us and everyone with our joint support. WE ARE TOGETHER!</p>",5.303500175476074,7200000.0,https://www.meetup.com/WAT-Digestive-Support-Group-Meetup/events/245143779/,,,,,,,1510623308000,29.46999931335449,-98.52999877929688,26591587,open,WAT Digestive Support Group Meetup,WAT-Digestive-Support-Group-Meetup,WATS,0,,245143779,0,WAT Digestive Inaugural Meet,,,upcoming,1513128600000,1510787024000,-21600000,,,,,,,,,,,,,,,public,0,,4,2017-12-12 19:30:00,2,support
1511990172000,"<p>• What we'll do<br/>Are you spending the holidays in Tucson instead of going home? Or just interested in hanging out with heathens instead of your family? Come hang out with us!</p> <p>We'll gather on Saturday evening, December 23, at the Depot for a drink or two and plan out what kind of activities to do. We can do things all as one group or people can just find whomever is interested in the same things. Hopefully we can find activities for everyone.</p> <p>In years past, we've done a morning hike (usually something about 4-6 miles), followed by a movie (Star Wars?), and wrap up with Chinese buffet somewhere.</p> <p>if any of that sounds good, or if you have different ideas of stuff to do, come down to plan with us. We'll then create some event postings for the actual Newtonmas Day (December 25) activities.</p>",5.1093831062316895,7200000.0,https://www.meetup.com/Tucson-Atheists/events/245507105/,,,,,,,1044178106000,32.240001678466804,-110.9499969482422,12982,open,Tucson Atheists,Tucson-Atheists,Atheists (non-believers),0,we'll meet in our back corner as usual,245507105,0,Christmas day activities - planning!,,,upcoming,1514080800000,1511990172000,-25200000,3501 E Fort Lowell,,,Tucson,us,816160.0,32.264813000000004,USA,-110.949114,The Depot,795-8110,False,AZ,85701,public,0,,6,2017-12-23 20:00:00,6,religion/beliefs
1503325413000,"<p><b>Don't miss out on our INREIA End Of The Year Meeting! Tons of FREE Giveaways including an iPad!</b></p> <p>Are you ready to get your real estate investing business kicked off in 2018?</p> <p>Did you accomplish what you needed to in 2017?</p> <p>We'll be covering the key topics discussed at our 2017 meetings, and give you an opportunity to let us know what were some key takeaways that helped your business.</p> <p><b>**Our special December sponsor will be the <i>No Flipping Excuses</i> team.</b></p> <p>The No Flipping Excuses team will be debuting their brand new television show trailer. If you haven't heard of these guys, they're doing amazing things. They don't have another ""flipping"" show coming out, but it's going to be all about helping and improving the quality of life for those living with a disability.</p> <p>They've got freebies you can get your hands on only at the meeting.</p> <p>We'll be doing our <b>""Ask the Board""</b> session again at the next meeting where any and all real estate questions you need to be answered are fair game, as well as we'll be facilitating our regular <b>Buy/Sell &amp; Trade</b> time where you can tell the group about yourself (or your services) or discuss houses you are looking to buy or sell.</p> <p><br/>Finally, plan to hang around for a little while afterward for our ""Meeting After The Meeting."" Many folks stay after to network and share deals over a drink/dinner at Broadmoor's lounge, which is just down the hall from where our meeting takes place.</p> <p>We are looking forward to seeing you at the meeting!</p> <p>See you December 12th!</p> <p>INREIA Board </p> <p>


<b>CONTACT US</b></p> <p><br/>If you have any questions or ideas for the INreia Board Members prior to the meeting, please find us on Facebook at <b>myinreia</b> and send us a message, or submit a message via the contact us page on the About Us section of the INreia website at <a href=""http://www.myinreia.com"">www.myinreia.com</a>.  You can also find myINreia online at <a href=""http://www.meetup.com"">www.meetup.com</a> and <a href=""http://www.linkedin.com"">www.linkedin.com</a>.</p>",12.95228385925293,5400000.0,https://www.meetup.com/MyINREIA/events/242712349/,,,,,,,1386099152000,39.77000045776367,-86.16000366210938,11329762,open,Indiana Real Estate Investors Group-2nd Tuesday Downtown,MyINREIA,Members,0,,242712349,0,MyINREIA Monthly Meeting. Connecting real estate investors.,,,upcoming,1513121400000,1512401592000,-18000000,2155 Kessler Boulevard West Drive,,,Indianapolis,US,25440563.0,39.850796,USA,-86.206184,Broadmoor Country Club,,False,,,public,0,,24,2017-12-12 17:30:00,2,career/business
